2024-09-10T06:27:21.026648433Z,0,mode
2024-09-10T06:28:21.026714359Z,0,mode
2024-09-10T06:29:21.026646073Z,0,mode
2024-09-10T06:30:21.026642471Z,0,mode
2024-09-10T06:31:21.026640120Z,0,mode
2024-09-10T06:32:21.026625789Z,0,mode
2024-09-10T06:33:21.047620483Z,0,mode
2024-09-10T06:34:21.047693116Z,0,mode
2024-09-10T06:35:21.047679153Z,0,mode
2024-09-10T06:36:21.047681257Z,0,mode
2024-09-10T06:37:21.047695373Z,0,mode
2024-09-10T06:38:21.030268975Z,0,mode
2024-09-10T06:39:21.030254147Z,0,mode
2024-09-10T06:40:21.030231746Z,0,mode
2024-09-10T06:41:21.030237872Z,0,mode
2024-09-10T06:42:21.030245806Z,0,mode
2024-09-10T06:43:21.085398247Z,0,mode
2024-09-10T06:44:21.085398733Z,0,mode
2024-09-10T06:45:21.085488211Z,0,mode
2024-09-10T06:46:21.085495884Z,0,mode
2024-09-10T06:47:21.015644729Z,0,mode
2024-09-10T06:48:21.015653423Z,0,mode
2024-09-10T06:49:21.015665090Z,0,mode
2024-09-10T06:50:21.074348448Z,0,mode
2024-09-10T06:51:21.074353554Z,0,mode
2024-09-10T06:52:21.074379967Z,0,mode
2024-09-10T06:53:21.074413284Z,0,mode
2024-09-10T06:54:21.074430398Z,0,mode
2024-09-10T06:55:21.074439333Z,0,mode
2024-09-10T06:56:21.094836958Z,0,mode
2024-09-10T06:57:21.094790377Z,0,mode
2024-09-10T06:57:28.194967543Z,1,mode
2024-09-10T06:58:28.094878901Z,1,mode
2024-09-10T06:59:28.094900345Z,1,mode
2024-09-10T07:00:28.094839242Z,1,mode
2024-09-10T07:01:28.094837597Z,1,mode
2024-09-10T07:02:28.094795784Z,1,mode
2024-09-10T07:03:28.094872384Z,1,mode
2024-09-10T07:04:28.094905552Z,1,mode
2024-09-10T07:05:28.094864114Z,1,mode
2024-09-10T07:06:28.094921995Z,1,mode
2024-09-10T07:06:30.294907302Z,0,mode
2024-09-10T07:07:30.094887677Z,0,mode
2024-09-10T07:08:30.056393269Z,0,mode
2024-09-10T07:09:30.056137263Z,0,mode
2024-09-10T07:10:30.056182692Z,0,mode
2024-09-10T07:11:30.056172031Z,0,mode
2024-09-10T07:12:30.073517254Z,0,mode
2024-09-10T07:13:30.073575451Z,0,mode
2024-09-10T07:14:30.073548348Z,0,mode
2024-09-10T07:15:30.073550021Z,0,mode
2024-09-10T07:16:30.073566933Z,0,mode
2024-09-10T07:17:30.073517761Z,0,mode
2024-09-10T07:18:30.073522875Z,0,mode
2024-09-10T07:19:30.073591302Z,0,mode
2024-09-10T07:20:30.073516314Z,0,mode
2024-09-10T07:21:30.073567591Z,0,mode
2024-09-10T07:22:30.073523173Z,0,mode
2024-09-10T07:23:30.076465958Z,0,mode
2024-09-10T07:24:30.076411126Z,0,mode
2024-09-10T07:25:30.076408104Z,0,mode
2024-09-10T07:26:30.076454839Z,0,mode
2024-09-10T07:27:30.076460507Z,0,mode
2024-09-10T07:28:30.076462760Z,0,mode
2024-09-10T07:29:30.076412576Z,0,mode
2024-09-10T07:30:30.076408254Z,0,mode
2024-09-10T07:31:30.076412938Z,0,mode
2024-09-10T07:32:30.076451179Z,0,mode
2024-09-10T07:33:30.076448103Z,0,mode
2024-09-10T07:34:30.009363722Z,0,mode
2024-09-10T07:35:30.009387747Z,0,mode
2024-09-10T07:36:30.009388066Z,0,mode
2024-09-10T07:37:30.009394413Z,0,mode
2024-09-10T07:38:30.009483024Z,0,mode
2024-09-10T07:39:30.009361323Z,0,mode
2024-09-10T07:40:30.009416390Z,0,mode
2024-09-10T07:41:30.009450465Z,0,mode
2024-09-10T07:42:30.009375483Z,0,mode
2024-09-10T07:43:30.009409955Z,0,mode
2024-09-10T07:44:30.009379959Z,0,mode
2024-09-10T07:45:30.009439447Z,0,mode
2024-09-10T07:46:30.009376325Z,0,mode
2024-09-10T07:47:30.009475626Z,0,mode
2024-09-10T07:48:30.009608041Z,0,mode
2024-09-10T07:49:30.009382425Z,0,mode
2024-09-10T07:50:30.009379616Z,0,mode
2024-09-10T07:51:30.070558689Z,0,mode
2024-09-10T07:52:30.070566346Z,0,mode
2024-09-10T07:53:30.070518674Z,0,mode
2024-09-10T07:54:30.070534232Z,0,mode
2024-09-10T07:55:30.070550194Z,0,mode
